"min","mean","max","price"
92.72095074063724,145.88281321618226,171.37644787590835,1.5
135.47252683063167,152.40659268446066,171.93166314980436,1.5
163.23329052543323,193.9552023476803,236.89185019564007,1.5
211.90716287031864,260.34969551774736,295.3745257126887,1.5
248.18122743152603,257.3422794508105,271.6853406931247,1.5
256.3243847820012,278.5792636773337,296.1148127445501,1.5
253.9184519284517,273.11964681735606,289.4522294577977,1.5
278.34792397987707,291.9969661298211,298.7058173560649,1.5
300.0013196618223,315.45481145192855,331.0933750000001,1.5
205.7997948574623,224.58457829094468,248.73644270542206,1.5
204.68936430967025,232.8202715204025,274.0912735466742,1.5
196.5462069591951,202.37596733510347,210.42658880659587,1.5
179.14946171045278,194.0940061661544,219.68017670486307,1.5
171.00630435997766,187.06127936347133,220.0503202207938,1.5
165.45415162101736,169.75706999371172,179.70467698434885,1.5
193.9552023476803,198.30438865986596,207.65051243711576,1.5
135.10238331470097,144.12463151551154,152.86927207937399,1.5
132.88152221911685,141.81123454094472,154.71998965902742,1.5
119.9264991615428,133.11286191657362,151.01855449972055,1.5
133.43673749301288,155.09013317495814,170.26601732811628,1.5
124.73836486864172,136.02774210452776,145.28133000279487,1.5
99.38353402738963,122.33243201509234,140.46946429569593,1.5
120.4817144354388,129.27262293879272,133.25166573504754,1.5
124.92343662660707,142.78286127026283,153.0543438373393,1.5
